Frame,Pressure,Index,Smooth CL X,Smooth CL Y,Smooth CL Z,Radius,Length,Alpha (inside),Alpha (midline),Alpha (outside),Beta (inside),Beta (midline),Beta (outside),Curvature
0,0.0,25,12.792359463344853,0.0,24.57474219455188,4.999999838665664,115.18465439813812,29.67063561696949,29.932829430683892,30.18567235694582,-30.18567235694582,-29.932829430683892,-29.67063561696949,0.033327190404056344
0,0.0,26,13.748397162273838,0.0,25.2171924876551,4.999999944446234,115.18465439813812,29.66543725506877,29.938757412430427,30.198866165461943,-30.198866165461943,-29.938757412430427,-29.665437255068735,0.03332719040405381
0,0.0,27,14.728392440703987,0.0,25.82246904852333,5.0000001632021736,115.18465439813812,29.66462293267513,29.921058068629023,30.206616309811363,-30.206616309811363,-29.921058068629023,-29.664622932675105,0.03332719040405402
0,0.0,28,15.730900621760494,0.0,26.389679598316466,5.000000154704692,115.18465439813812,29.66848244288772,29.89208286514582,30.208987513259594,-30.208987513259594,-29.89208286514582,-29.66848244288772,0.03332719040405625
0,0.0,29,16.754443840786408,0.0,26.91798797385854,5.0000001519671144,115.18465439813812,29.677314326570936,29.890019477677495,30.20638277232814,-30.20638277232814,-29.890019477677495,-29.677314326570936,0.033327190404055164
0,0.0,30,17.797513223962206,0.0,27.406615360282085,4.999999765349894,115.18465439813812,29.674893526351358,29.894996625802563,30.199147482090048,-30.199147482090048,-29.894996625802563,-29.674893526351358,0.03332719040405426
0,0.0,31,18.85857111263805,0.0,27.854841439131388,5.00000000906628,115.18465439813812,29.66755410119115,29.90092507468865,30.187658994534107,-30.187658994534107,-29.90092507468865,-29.66755410119115,0.033327190404055955
0,0.0,32,19.93605333009967,0.0,28.26200545023234,4.999999632837215,115.18465439813812,29.66448111395861,29.907432198282695,30.18604752365084,-30.18604752365084,-29.907432198282695,-29.66448111395861,0.033327190404055275
0,0.0,33,21.028371487426416,0.0,28.627507165763408,4.999999797517107,115.18465439813812,29.665922570587792,29.903584206685302,30.19910573644542,-30.19910573644542,-29.903584206685302,-29.665922570587792,0.033327190404053436
0,0.0,34,22.133915325041983,0.0,28.950807775091782,5.000000331718903,115.18465439813812,29.672164649038788,29.876387112301597,30.206688553135955,-30.206688553135955,-29.876387112301597,-29.672164649038788,0.03332719040405402
0,0.0,35,23.251055086506287,0.0,29.231430679070318,4.999999784050452,115.18465439813812,29.67599871531634,29.879630789479496,30.20900709840427,-30.20900709840427,-29.879630789479496,-29.67599871531634,0.03332719040405434
0,0.0,36,24.37814392104887,0.0,29.46896219262435,5.000000156984818,115.18465439813812,29.66820572902659,29.88438252894434,30.20628159975258,-30.20628159975258,-29.88438252894434,-29.66820572902659,0.033327190404054345
0,0.0,37,25.513520311302333,0.0,29.66305215459269,4.999999748264592,115.18465439813812,29.664594060706854,29.890307936492665,30.198911723647967,-30.198911723647967,-29.890307936492665,-29.664594060706854,0.03332719040405578
0,0.0,38,26.655510522656616,0.0,29.813414443923673,4.999999845145554,115.18465439813812,29.66551937428175,29.896959937144086,30.187364810021332,-30.187364810021332,-29.896959937144086,-29.66551937428175,0.03332719040405581
0,0.0,39,27.802431070623676,0.0,29.91982740146544,5.0000002635998815,115.18465439813812,29.671222586553878,29.903894255041887,30.18727546350472,-30.18727546350472,-29.903894255041887,-29.671222586553878,0.03332719040405507
0,0.0,40,28.952591202575064,0.0,29.982134156728595,5.000000018691523,115.18465439813812,29.677590072113137,29.89071106100724,30.199905672774022,-30.199905672774022,-29.89071106100724,-29.677590072113137,0.03332719040405391
0,0.0,41,30.104295390193936,0.0,30.000242859139508,5.0000001634147555,115.18465439813812,29.669166355086446,29.89471850909004,30.20706809428978,-30.20706809428978,-29.89471850909004,-29.669166355086446,0.03332719040405387
0,0.0,42,31.255845828967256,0.0,29.97412681344344,5.000000229238022,115.18465439813812,29.6648761676185,29.899956071911273,30.20895003215733,-30.20895003215733,-29.899956071911273,-29.6648761676185,0.03332719040405534
0,0.0,43,32.40554494103353,0.0,29.9038245190578,4.999999794291657,115.18465439813812,29.665033773810983,29.905988939273723,30.205898501204828,-30.205898501204828,-29.905988939273723,-29.665033773810983,0.033327190404054845
0,0.0,44,33.55169787769626,0.0,29.78943961331755,4.9999995037188185,115.18465439813812,29.66996136333245,29.912466058800582,30.198190965653556,-30.198190965653556,-29.912466058800582,-29.66996136333245,0.03332719040405435
0,0.0,45,34.692615017914434,0.0,29.631140718696486,5.000000122873264,115.18465439813812,29.67989322887317,29.918968832388053,30.186223562325708,-30.186223562325708,-29.918968832388053,-29.67989322887317,0.03332719040405318
0,0.0,46,35.82661445908624,0.0,29.42916119422949,5.00000006988556,115.18465439813812,29.673940306630783,29.922187116246704,30.197409639111985,-30.197409639111985,-29.922187116246704,-29.673940306630783,0.03332719040405521
0,0.0,47,36.95202449645475,0.0,29.18379879150231,5.000000139762571,115.18465439813812,29.66701426667153,29.9274105355178,30.205846085132123,-30.205846085132123,-29.9274105355178,-29.66701426667153,0.033327190404057856
0,0.0,48,38.06718608748024,0.0,28.89541521571595,5.000000091427998,115.18465439813812,29.66441216036619,29.93314129132591,30.208954636125977,-30.208954636126204,-29.93314129132591,-29.66441216036619,0.033327190404055816
0,0.0,49,39.17045529754622,0.0,28.564435592472726,5.000000133491677,115.18465439813812,29.666356566787496,29.9391383150929,30.20702634039774,-30.207026340397878,-29.9391383150929,-29.666356566787496,0.033327190404051854
0,0.0,50,40.26020572339389,0.0,28.191347841070062,4.999999924683953,115.18465439813812,29.673132990132025,29.94492114737879,30.200427036496766,-30.200427036496766,-29.94492114737879,-29.673132990132025,0.033327190404054095
0,0.0,51,41.334830890712404,0.0,27.776701955225874,5.000000007018031,115.18465439813812,29.684968546514213,29.950014985161683,30.190929330625035,-30.190929330625035,-29.950014985161683,-29.684968546514213,0.033327190404055906
0,0.0,52,42.392746622350636,0.0,27.32110919229587,4.99999992271619,115.18465439813812,29.67745596830028,29.95266546657409,30.202204121499747,-30.202204121499747,-29.95266546657409,-29.67745596830028,0.03332719040405306
0,0.0,53,43.43239337365912,0.0,26.825241172178064,5.000000058716257,115.18465439813812,29.669061678688653,29.95875193503571,30.20808304937573,-30.20808304937573,-29.95875193503571,-29.669061678688653,0.0333271904040551
0,0.0,54,44.45223853151958,0.0,26.289828887232677,5.0000002614220005,115.18465439813812,29.664855022790793,29.96480711772117,30.208650219690018,-30.208650219690018,-29.96480711772117,-29.664855022790793,0.03332719040405625
0,0.0,55,45.450778673672865,0.0,25.71566162467731,5.0000001178878675,115.18465439813812,29.66506585594126,29.9704291759277,30.204288427015136,-30.204288427015136,-29.9704291759277,-29.66506585594126,0.03332719040405444
0,0.0,56,46.42654178501478,0.0,25.103585803045515,4.999999936420363,115.18465439813812,29.670061715023124,29.97521716920632,30.19557243506185,-30.19557243506185,-29.97521716920632,-29.670061715023124,0.03332719040405675
0,0.0,57,47.37808942759228,0.0,24.454503724424473,5.000000304429481,115.18465439813812,29.680046306857985,29.966947205347605,30.201190733708277,-30.201190733708277,-29.966947205347605,-29.680046306857985,0.03332719040405686
0,0.0,58,48.3040188611017,0.0,23.769372244310794,4.999999978565708,115.18465439813812,29.68923908740322,29.963982745402667,30.207636381728857,-30.207636381728857,-29.963982745402667,-29.68923908740322,0.03332719040405486
0,0.0,59,49.20296511076231,0.0,23.049201361045597,4.999999908526005,115.18465439813812,29.677226064714336,29.970310700413,30.208871413669993,-30.208871413669993,-29.970310700413,-29.677226064714336,0.033327190404052624
0,0.0,60,50.07360297951739,0.0,22.295052726908086,5.000000042420268,115.18465439813812,29.668940719369825,29.97634755145501,30.205055884399556,-30.205055884399556,-29.97634755145501,-29.668940719369825,0.03332719040405309
0,0.0,61,50.914649001596224,0.0,21.50803808306262,5.000000049042061,115.18465439813812,29.664781222843608,29.981734306038657,30.19677866670943,-30.19677866670943,-29.981734306038657,-29.664781222843608,0.03332719040405458
0,0.0,62,51.72486333455726,0.0,20.689317620666344,5.0000001774154175,115.18465439813812,29.665142701767422,29.98604218071125,30.199632790255425,-30.199632790255425,-29.98604218071125,-29.665142701767422,0.03332719040405371
0,0.0,63,52.50305158702307,0.0,19.84009827055352,5.000000508181666,115.18465439813812,29.670226394256783,29.96359650648307,30.20699504768826,-30.20699504768826,-29.96359650648307,-29.670226394256783,0.03332719040405828
0,0.0,64,53.24806657941298,0.0,18.96163192401764,4.999999875051827,115.18465439813812,29.680334832127425,29.94928117086617,30.20901235581336,-30.20901235581336,-29.94928117086617,-29.680334832127425,0.03332719040405397
0,0.0,65,53.95881003507753,0.0,18.055213587314395,5.000000042910379,115.18465439813812,29.68813077930452,29.95527285738649,30.20597928358651,-30.20597928358651,-29.95527285738649,-29.68813077930452,0.033327190404050806
0,0.0,66,54.63423419934186,0.0,17.122179472606003,4.9999998317401015,115.18465439813812,29.676400903277983,29.961274925929693,30.1983354691495,-30.1983354691495,-29.961274925929693,-29.676400903277983,0.033327190404053506
0,0.0,67,55.27334338407129,0.0,16.163905028161007,4.999999978555344,115.18465439813812,29.668466806070263,29.96690816902143,30.19234734198911,-30.19234734198911,-29.96690816902143,-29.668466806070263,0.03332719040405769
0,0.0,68,55.875195435482006,0.0,15.18180291071367,5.000000159743744,115.18465439813812,29.664648158964432,29.971756917220244,30.20306638880629,-30.20306638880629,-29.971756917220244,-29.664648158964432,0.03332719040405591
0,0.0,69,56.43890312303339,0.0,14.1773209029717,4.999999633439883,115.18465439813812,29.665329470911853,29.943635583723477,30.208328014121037,-30.208328014121037,-29.943635583723477,-29.665329470911853,0.033327190404055226
0,0.0,70,56.963635447354015,0.0,13.151939779342584,4.99999987700442,115.18465439813812,29.670854130590214,29.916609507904386,30.2084402207545,-30.2084402207545,-29.916609507904386,-29.670854130590214,0.03332719040405599
0,0.0,71,57.448618865273744,0.0,12.10717112302448,5.00000021751963,115.18465439813812,29.681374125705787,29.921627352422433,30.20367050077617,-30.20367050077617,-29.921627352422433,-29.681374125705787,0.033327190404053124
0,0.0,72,57.893138430155645,0.0,11.044555097679932,4.9999999350144435,115.18465439813812,29.678912630377816,29.927345496198505,30.194409017466604,-30.194409017466604,-29.927345496198505,-29.678912630377816,0.03332719040405513
0,0.0,73,58.29653884584685,0.0,9.965658176977112,5.000000599399081,115.18465439813812,29.669983314800504,29.933376707443774,30.18707560392974,-30.18707560392974,-29.933376707443774,-29.669983314800504,0.03332719040405627
0,0.0,74,58.658225432694636,0.0,8.872070835345804,4.99999959069616,115.18465439813812,29.66517350410034,29.93928348816148,30.19973256391252,-30.19973256391252,-29.93928348816148,-29.66517350410034,0.03332719040405239
0,0.0,75,58.97766500420369,0.0,7.765405203352121,4.999999755366156,115.18465439813812,29.664767396931616,29.918434815963607,30.207062180753393,-30.207062180753393,-29.918434815963607,-29.664767396931616,0.03332719040405094
0,0.0,76,59.25438665304211,0.0,6.647292691148637,4.999999979211506,115.18465439813812,29.669077322180517,29.889484744440992,30.20901869187306,-30.20901869187306,-29.889484744440992,-29.669077322180517,0.033327190404058876
0,0.0,77,59.4879824452375,0.0,5.519381583502983,4.999999951641469,115.18465439813812,29.678344716405395,29.89041531876459,30.20587963195863,-30.20587963195863,-29.89041531876459,-29.678344716405395,0.03332719040405531
0,0.0,78,59.67810802153992,0.0,4.3833346099505945,4.999999699711182,115.18465439813812,29.673996525227906,29.89548795380531,30.198259433414727,-30.198259433414727,-29.89548795380531,-29.673996525227906,0.03332719040405319
0,0.0,79,59.82448310506494,0.0,3.240826493653437,4.9999997943356185,115.18465439813812,29.667114908197387,29.90149342980619,30.186445340676197,-30.186445340676197,-29.90149342980619,-29.667114908197387,0.03332719040405459
0,0.0,80,59.926891914468655,0.0,2.093541482577992,5.00000031893893,115.18465439813812,29.664428230541823,29.908028662905192,30.187433371535356,-30.187433371535356,-29.908028662905192,-29.664428230541823,0.03332719040405321
0,0.0,81,59.9851834820454,0.0,0.9431708666322947,5.000000120591783,115.18465439813812,29.666266440326048,29.901014355759774,30.2000426379505,-30.2000426379505,-29.901014355759774,-29.666266440326048,0.03332719040405455
0,0.0,82,59.99927187627948,0.0,-0.20858951557824723,4.999999841441679,115.18465439813812,29.673022447645398,29.876626272483936,30.207144218645276,-30.207144218645276,-29.876626272483936,-29.673022447645398,0.033327190404056045
0,0.0,83,59.96913632852249,0.0,-1.3600417767003588,5.000000264301483,115.18465439813812,29.67508931925994,29.880003648393778,30.20896027135412,-30.20896027135412,-29.880003648393778,-29.67508931925994,0.03332719040405355
0,0.0,84,59.89482126360986,0.0,-2.5094884836028015,4.999999325538756,115.18465439813812,29.66768678078934,29.884874833662487,30.205821703456785,-30.205821703456785,-29.884874833662487,-29.66768678078934,0.03332719040405385
0,0.0,85,59.77643623437119,0.0,-3.6552351596765287,4.99999949381527,115.18465439813812,29.664540371464575,29.890877770830322,30.1980589256209,-30.1980589256209,-29.890877770830322,-29.664540371464575,0.03332719040405632
0,0.0,86,59.614155760131005,0.0,-4.795592782776514,5.000000221250961,115.18465439813812,29.665769202666006,29.897576407082845,30.18609227297914,-30.18609227297914,-29.897576407082845,-29.665769202666006,0.033327190404056246
0,0.0,87,59.408219069438196,0.0,-5.928880275122712,5.0000000656225865,115.18465439813812,29.671953052596425,29.901313534396206,30.188628455863007,-30.188628455863007,-29.901313534396206,-29.671953052596425,0.0333271904040597
0,0.0,88,59.15892974740309,0.0,-7.053426981489823,5.000000029194421,115.18465439813812,29.676663932783274,29.89102228967717,30.2007433047765,-30.2007433047765,-29.89102228967717,-29.676663932783274,0.0333271904040521
0,0.0,89,58.86665528816224,0.0,-8.167575132032352,5.000000259968651,115.18465439813812,29.668596691339538,29.895142916517084,30.20745274012378,-30.20745274012378,-29.895142916517084,-29.668596691339538,0.03332719040405232
0,0.0,90,58.531826553130664,0.0,-9.26968228611447,5.000000010027511,115.18465439813812,29.66475264489716,29.900440957991908,30.20891389431436,-30.20891389431436,-29.900440957991908,-29.66475264489716,0.033327190404053963
0,0.0,91,58.15493713584003,0.0,-10.358123753542184,5.000000144634832,115.18465439813812,29.665245817786737,29.906557180368985,30.205346418289476,-30.205346418289476,-29.906557180368985,-29.665245817786737,0.03332719040405408
0,0.0,92,57.73654263429934,0.0,-11.431294989628185,5.000000231601037,115.18465439813812,29.67060513405612,29.913078464576568,30.197205040890665,-30.197205040890665,-29.913078464576568,-29.67060513405612,0.03332719040405569
0,0.0,93,57.27725983195052,0.0,-12.48761396055907,5.000000294145015,115.18465439813812,29.681095949529258,29.91954082566735,30.185016361647605,-30.185016361647605,-29.91954082566735,-29.681095949529258,0.03332719040405519
0,0.0,94,56.7777657884266,0.0,-13.525523475577579,5.000000191843793,115.18465439813812,29.673179512163088,29.922618066149255,30.1983964661718,-30.1983964661718,-29.922618066149255,-29.673179512163088,0.033327190404055476
0,0.0,95,56.238796841452476,0.0,-14.543493482542168,4.999999474017852,115.18465439813812,29.666603809883906,29.92787890575841,30.20636265940273,-30.20636265940273,-29.92787890575841,-29.666603809883906,0.033327190404053596
0,0.0,96,55.6611475213602,0.0,-15.540023323479573,4.999999784065553,115.18465439813812,29.66434525677092,29.93368947482656,30.20902263707016,-30.20902263707016,-29.93368947482656,-29.66434525677092,0.03332719040405443
0,0.0,97,55.04566937981824,0.0,-16.513643946805683,5.000000073026999,115.18465439813812,29.66681683485272,29.93968304996781,30.206616207264936,-30.206616207264936,-29.93968304996781,-29.66681683485272,0.03332719040405559
0,0.0,98,54.39326973450213,0.0,-17.462920072952993,5.000000097558026,115.18465439813812,29.67386584047554,29.94546821668246,30.199654989913363,-30.199654989913363,-29.94546821668246,-29.67386584047554,0.03332719040405523
0,0.0,99,53.7049103315564,0.0,-18.386452310212782,4.999999619153397,115.18465439813812,29.686410898558353,29.947622403222915,30.19204200858262,-30.19204200858262,-29.947622403222915,-29.686410898558353,0.033321057653380004
0,0.0,100,52.98160592782008,0.0,-19.282879217672335,5.000000235650608,115.18465439813812,30.283210879235668,30.560610093198942,30.84079546499308,-30.84079546499308,-30.560610093198942,-30.283210879235668,0.03332106104750205
1,0.37499999161809683,0,0.007182767173144946,0.0005817124919616748,-0.00023609644778864512,4.995524966309314,115.09740566666343,30.349169685622257,30.551253727504623,30.83991306375615,-30.839257659114995,-30.55122438373055,-30.347574761824927,0.03311085443209028
1,0.37499999161809683,1,0.03004986833541094,0.0005671043922681166,1.1512368277317842,4.997472659656125,115.09740566666343,29.75348497245223,29.96304106261643,30.21571374593968,-30.21499809284654,-29.962936524366157,-29.752401682893286,0.03308862316762908
1,0.37499999161809683,2,0.09670259419125742,0.0005569211825427497,2.300659130025103,4.999470006325093,115.09740566666343,29.77080554378685,29.98547371387375,30.244711421779524,-30.244003964153848,-29.98537825065025,-29.770513457915758,0.033094646048843296
1,0.37499999161809683,3,0.20708060421005486,0.0005504761153585502,3.446498025371404,5.001214366450993,115.09740566666343,29.74948277992381,29.987874290423353,30.235129098879238,-30.234567040779062,-29.987795224638024,-29.749449663611557,0.03313780891546227
1,0.37499999161809683,4,0.3610721878547138,0.0005471501830043178,4.5871842981306905,5.002352026357252,115.09740566666343,29.724588000209522,29.984526997519893,30.214628996161622,-30.214287855924344,-29.984832612355405,-29.724535683420363,0.0331779393545455
1,0.37499999161809683,5,0.5585067402722041,0.000546387174298039,5.72111856541456,5.002717991019105,115.09740566666343,29.693932104751028,29.987072364354923,30.2145712109516,-30.214647592800855,-29.987350956976357,-29.69401628239908,0.03321426073879543
1,0.37499999161809683,6,0.799148710298504,0.0005476894716295742,6.84667866648864,5.002406728792076,115.09740566666343,29.664038003293584,29.993056667687004,30.22951084050019,-30.22965502277952,-29.993258065555988,-29.664053024267588,0.03324622702563854
1,0.37499999161809683,7,1.0826931257665906,0.0005506144110008863,7.962227890828227,5.001703185700576,115.09740566666343,29.64651715283202,30.000778023960315,30.239644851386295,-30.239844609082684,-30.000900948298522,-29.64641151355049,0.03327350223607954
1,0.37499999161809683,8,1.4087627653294845,0.0005547710556599058,9.06612377100977,5.000949501576067,115.09740566666343,29.642608805424267,30.00582767761892,30.240815595266657,-30.24103836855509,-30.005904871559693,-29.642365598490926,0.03329593968936943
1,0.37499999161809683,9,1.7769070134502576,0.0005598172596361392,10.156727179799413,5.000418024165555,115.09740566666343,29.65034104998059,30.00554240409812,30.231882235117766,-30.232087611953375,-30.005620656815346,-29.649998593733788,0.03331356047867211
1,0.37499999161809683,10,2.186602405414565,0.0005654569210894621,11.232411483421716,5.000228904351278,115.09740566666343,29.666539840884138,29.99750565550113,30.214486503028027,-30.214678671490457,-29.997927008614027,-29.66618020001668,0.03332653382785715
1,0.37499999161809683,11,2.6372073195892636,0.0005714367954263074,12.291465519586419,5.000335773716741,115.09740566666343,29.687118994634925,29.992626623301906,30.20953481377455,-30.20955989430963,-29.992745856411975,-29.687189211054207,0.03333514843181966
1,0.37499999161809683,12,3.1281749712809575,0.0005775462616536861,13.332574688231324,5.0005781799228295,115.09740566666343,29.673478507773943,29.994786884117143,30.2065398006926,-30.206593485317807,-29.995011647469482,-29.673487409541867,0.03333979731815171
1,0.37499999161809683,13,3.658756247712054,0.000583611347623892,14.354112092822248,5.000779150188005,115.09740566666343,29.663796281883048,29.998207285429793,30.206792562248886,-30.206832249383037,-29.998492674740888,-29.663733657933292,0.033340955706112174
1,0.37499999161809683,14,4.228145568684386,0.0005894937858478771,15.35452035218719,5.0008514643715,115.09740566666343,29.659588034817375,30.00273290476563,30.20735647326158,-30.207326900923853,-30.003014871331192,-29.659467432572335,0.03333915387507575
1,0.37499999161809683,15,4.835509940181377,0.0005950886134552864,16.332342507278707,5.000832107143918,115.09740566666343,29.66164448042756,30.006136586644857,30.203250875180068,-30.203179911768675,-30.00634293350512,-29.66145120559962,0.03333495587900156
1,0.37499999161809683,16,5.479962324504428,0.0006003211035809333,17.286158413669227,5.0007925664090624,115.09740566666343,29.669463826514797,29.995263762432597,30.207855541232856,-30.207651040016856,-29.99552558266419,-29.669226992497737,0.033328943287839925
1,0.37499999161809683,17,6.160525142785473,0.00060514390726022,18.214534856087838,5.0007638545817645,115.09740566666343,29.682633025243426,29.979365104958354,30.21107418760524,-30.210802786960414,-29.97958011883444,-29.682379892641205,0.03332169527170963
1,0.37499999161809683,18,6.876169321036944,0.0006095347391650296,19.116090302804693,5.000741581826199,115.09740566666343,29.701484757059383,29.9837856415949,30.209056692143513,-30.20879407706167,-29.98390675687328,-29.701230209304352,0.03331376968462249
1,0.37499999161809683,19,7.6258579543281115,0.0006134938861435895,19.98953973444037,5.0007245869099926,115.09740566666343,29.68614563737196,29.986724849273035,30.203243751247925,-30.203054138146356,-29.986755669818578,-29.68586071601487,0.03330568835562679
1,0.37499999161809683,20,8.408503362436015,0.0006170412312857963,20.833629794220048,5.000708918259961,115.09740566666343,29.67454514853382,29.98862197805787,30.19454301644222,-30.1944367112572,-29.988583228599673,-29.674342026048347,0.033297924554033145
1,0.37499999161809683,21,9.222924480233653,0.0006202134759195559,21.647099532601416,5.000680008405022,115.09740566666343,29.66773985663797,29.98994738448228,30.190782922865374,-30.190688305634445,-29.989868533781085,-29.66769395387308,0.03329088957796948
1,0.37499999161809683,22,10.067895610854858,0.0006230617118964326,22.428740925993647,5.0006351502017665,115.09740566666343,29.66689227518188,29.972406545035028,30.200771270507932,-30.200797396041402,-29.972377260685505,-29.667039286443206,0.03328492138522203
1,0.37499999161809683,23,10.942197676423753,0.0006256488898651386,23.177439245984562,5.000599829235485,115.09740566666343,29.672585254981293,29.944898862784804,30.206540161144584,-30.206627986804246,-29.945041500658387,-29.67288478640812,0.0332802777099028
1,0.37499999161809683,24,11.844567101090417,0.000628047009878495,23.892117463788182,5.000592512289769,115.09740566666343,29.684487196857653,29.950670347695528,30.207612641464568,-30.20771273672417,-29.950675579468584,-29.684885092016707,0.03327713114192694
1,0.37499999161809683,25,12.773647808421504,0.000630334320193971,24.571704491025425,5.000602321144935,115.09740566666343,29.687476951119134,29.955524806343117,30.204374040313184,-30.204457469241586,-29.955383569090767,-29.687760665372423,0.03327556407589717
1,0.37499999161809683,26,13.728046712857996,0.0006325928247069013,25.215186658138833,5.000611863308924,115.09740566666343,29.673598439973212,29.959359126536405,30.196855736321165,-30.196896327993077,-29.95912620674895,-29.67396148319493,0.033275566055052115
1,0.37499999161809683,27,14.706391753330378,0.0006349057479037517,25.821641343362714,5.000623149921653,115.09740566666343,29.664144986299313,29.961903524860787,30.194207458691753,-30.19427021964747,-29.961662060202983,-29.66448149662335,0.03327703523153336
